read_id	status	pos_1based	strand	mismatches	num_hits
ILLUMINA-075005_0053_FC:3:1:7031:1193#0/1	unique	4469275	+	0	1
ILLUMINA-075005_0053_FC:3:1:7264:1189#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7598:1189#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7735:1191#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7756:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7852:1199#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7989:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8017:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8097:1197#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8161:1191#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8366:1190#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8766:1200#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8816:1200#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9080:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9166:1189#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9396:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9842:1190#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10127:1199#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10335:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10557:1194#0/1	unique	10410338	-	0	1
ILLUMINA-075005_0053_FC:3:1:10701:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10904:1200#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11360:1197#0/1	unique	16786561	-	0	1
ILLUMINA-075005_0053_FC:3:1:11629:1194#0/1	unique	10313482	+	1	1
ILLUMINA-075005_0053_FC:3:1:11887:1195#0/1	unique	13922215	+	1	1
ILLUMINA-075005_0053_FC:3:1:12017:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12083:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12660:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13290:1196#0/1	unique	6069722	-	1	1
ILLUMINA-075005_0053_FC:3:1:13366:1189#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13499:1197#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13565:1196#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13639:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14082:1200#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14124:1199#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14170:1194#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14263:1197#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14595:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14613:1190#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15120:1193#0/1	unique	9696537	+	0	1
ILLUMINA-075005_0053_FC:3:1:15504:1190#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15716:1190#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15847:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15951:1190#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16081:1192#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16177:1195#0/1	unique	1725587	+	0	1
ILLUMINA-075005_0053_FC:3:1:16325:1196#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16589:1195#0/1	unique	9896803	+	1	1
ILLUMINA-075005_0053_FC:3:1:16792:1191#0/1	unique	13366984	-	0	1
ILLUMINA-075005_0053_FC:3:1:16886:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17125:1197#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17481:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17583:1192#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17745:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18268:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18352:1192#0/1	unique	19554805	-	0	1
ILLUMINA-075005_0053_FC:3:1:18671:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18787:1194#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18932:1192#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19161:1189#0/1	unique	9896337	+	0	1
ILLUMINA-075005_0053_FC:3:1:19233:1192#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19652:1189#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19767:1191#0/1	unique	16786710	-	1	1
ILLUMINA-075005_0053_FC:3:1:1190:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1269:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1310:1204#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1391:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1439:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1741:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2579:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2639:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2782:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3616:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3637:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3657:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3971:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4445:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4782:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4953:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5480:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5912:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5996:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6077:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6148:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6183:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6344:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6672:1206#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7217:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7468:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7622:1206#0/1	unique	4344352	-	0	1
ILLUMINA-075005_0053_FC:3:1:7798:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7928:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8285:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8305:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8395:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8551:1204#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8681:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8836:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8884:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8909:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8990:1204#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9145:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9245:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9592:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9628:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9810:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10001:1204#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10043:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10233:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10352:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10653:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10825:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10888:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11033:1210#0/1	unique	13921204	+	0	1
ILLUMINA-075005_0053_FC:3:1:11066:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11401:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11790:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11907:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11930:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12170:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12570:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12698:1202#0/1	unique	16782799	-	2	1
ILLUMINA-075005_0053_FC:3:1:12864:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13057:1200#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13172:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13206:1207#0/1	unique	13933097	+	0	1
ILLUMINA-075005_0053_FC:3:1:13735:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13919:1204#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14211:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14519:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14629:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14653:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14930:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15012:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15137:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15256:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15529:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15681:1210#0/1	unique	1726100	+	0	1
ILLUMINA-075005_0053_FC:3:1:15726:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15754:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15969:1206#0/1	unique	10975932	+	0	1
ILLUMINA-075005_0053_FC:3:1:16062:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16189:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16226:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16346:1211#0/1	unique	3481535	+	0	1
ILLUMINA-075005_0053_FC:3:1:16712:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16917:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16959:1209#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17003:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17181:1202#0/1	unique	21679068	+	2	1
ILLUMINA-075005_0053_FC:3:1:17415:1207#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17452:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17523:1205#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17544:1201#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17792:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18164:1211#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18571:1203#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18769:1205#0/1	unique	22247547	+	0	1
ILLUMINA-075005_0053_FC:3:1:18801:1208#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19050:1210#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19188:1202#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1377:1221#0/1	unique	21679161	+	1	1
ILLUMINA-075005_0053_FC:3:1:1507:1215#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1638:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1762:1218#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1929:1218#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2219:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2353:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2383:1218#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2455:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3475:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3494:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3512:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3802:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4049:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4144:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4206:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4284:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4549:1223#0/1	unique	1726140	+	1	1
ILLUMINA-075005_0053_FC:3:1:5050:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5382:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5534:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5596:1223#0/1	unique	16788659	-	0	1
ILLUMINA-075005_0053_FC:3:1:6042:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6292:1215#0/1	unique	9234584	-	3	1
ILLUMINA-075005_0053_FC:3:1:6918:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7021:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7149:1218#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7772:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8049:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8447:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8503:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8699:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8754:1221#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9380:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9414:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9613:1222#0/1	unique	3780482	-	1	1
ILLUMINA-075005_0053_FC:3:1:9645:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9703:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10605:1221#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10685:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10900:1221#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10934:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10997:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11212:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11616:1218#0/1	unique	13932810	+	1	1
ILLUMINA-075005_0053_FC:3:1:11665:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11709:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12004:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12417:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12593:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12746:1213#0/1	unique	5051306	+	1	1
ILLUMINA-075005_0053_FC:3:1:12803:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12845:1213#0/1	unique	9573577	+	0	1
ILLUMINA-075005_0053_FC:3:1:13246:1215#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13473:1220#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13643:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13671:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13744:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13842:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13872:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14154:1223#0/1	unique	13921023	+	0	1
ILLUMINA-075005_0053_FC:3:1:14195:1220#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14275:1213#0/1	unique	16781105	-	1	1
ILLUMINA-075005_0053_FC:3:1:14360:1219#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14679:1218#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14804:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15115:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15453:1221#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15504:1215#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15805:1217#0/1	unique	4994875	+	0	1
ILLUMINA-075005_0053_FC:3:1:15834:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15989:1216#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16204:1220#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16387:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16737:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16868:1213#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17200:1222#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17238:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17258:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17445:1220#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17777:1212#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17959:1217#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18105:1222#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18223:1220#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18312:1222#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18908:1214#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19166:1223#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1076:1229#0/1	unique	7206418	+	1	1
ILLUMINA-075005_0053_FC:3:1:1190:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1495:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1888:1230#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1951:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2091:1223#0/1	unique	16780739	-	1	1
ILLUMINA-075005_0053_FC:3:1:2298:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2429:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2549:1224#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2985:1232#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3254:1232#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3311:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3481:1233#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3588:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3868:1224#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3932:1231#0/1	unique	16774623	-	0	1
ILLUMINA-075005_0053_FC:3:1:3955:1227#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4031:1230#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4051:1233#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4474:1227#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5009:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5029:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5170:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5223:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5284:1233#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5664:1224#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5683:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5989:1231#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6246:1235#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6504:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6741:1231#0/1	unique	1711190	-	1	1
ILLUMINA-075005_0053_FC:3:1:6805:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6856:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6903:1233#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6971:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7418:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7656:1225#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8078:1230#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8425:1231#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8601:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8719:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9134:1232#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9231:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9423:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9572:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9776:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9795:1231#0/1	unique	13933326	+	2	1
ILLUMINA-075005_0053_FC:3:1:9949:1225#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10669:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10748:1227#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11051:1227#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11278:1230#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11478:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11516:1226#0/1	unique	9549453	+	0	1
ILLUMINA-075005_0053_FC:3:1:12061:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12084:1232#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12391:1230#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12563:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13456:1227#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13857:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13974:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14174:1224#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14334:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14632:1224#0/1	unique	10303598	+	0	1
ILLUMINA-075005_0053_FC:3:1:14725:1233#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14775:1229#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14843:1225#0/1	unique	14165981	+	1	1
ILLUMINA-075005_0053_FC:3:1:15387:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15847:1231#0/1	unique	21727417	-	2	1
ILLUMINA-075005_0053_FC:3:1:16035:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16114:1224#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16129:1233#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16292:1231#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16601:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16668:1235#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16759:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17103:1232#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17352:1233#0/1	unique	19049935	+	1	1
ILLUMINA-075005_0053_FC:3:1:17428:1226#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17499:1231#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18649:1224#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18730:1228#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18911:1232#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19025:1234#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19213:1235#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1120:1239#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1244:1245#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1388:1238#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1531:1241#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1829:1240#0/1	unique	1613281	+	1	1
ILLUMINA-075005_0053_FC:3:1:2034:1239#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2108:1236#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2253:1241#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2275:1238#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2373:1243#0/1	unique	7744493	+	0	1
ILLUMINA-075005_0053_FC:3:1:2747:1243#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3444:1241#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3619:1247#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4102:1241#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4186:1245#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4251:1237#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4372:1236#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4457:1246#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4633:1240#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4860:1243#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5348:1242#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5407:1241#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5537:1238#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5769:1242#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5825:1236#0/1	unique	561031	+	0	1
ILLUMINA-075005_0053_FC:3:1:6098:1241#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6133:1240#0/1	unmapped				0
