read_id,star_rname,star_pos,my_status,my_rname,my_pos,match
ILLUMINA-075005_0053_FC:3:1:2985:1232#0,3R,18227752,unique,3R,18227752,yes
ILLUMINA-075005_0053_FC:3:1:3254:1232#0,3L,21985682,multi,,,no
ILLUMINA-075005_0053_FC:3:1:3311:1229#0,3L,22076693,unique,3L,22076693,yes
ILLUMINA-075005_0053_FC:3:1:3481:1233#0,3R,30174045,unique,3R,30174045,yes
ILLUMINA-075005_0053_FC:3:1:3588:1234#0,X,13750723,unique,X,13750723,yes
ILLUMINA-075005_0053_FC:3:1:3868:1224#0,2R,23941270,unique,2R,23941270,yes
ILLUMINA-075005_0053_FC:3:1:3932:1231#0,2L,16774623,unique,2L,16774623,yes
ILLUMINA-075005_0053_FC:3:1:3955:1227#0,X,8247922,unique,X,8247922,yes
ILLUMINA-075005_0053_FC:3:1:4031:1230#0,3R,24882750,unique,3R,24882750,yes
ILLUMINA-075005_0053_FC:3:1:5009:1234#0,X,15748141,unique,X,15748141,yes
ILLUMINA-075005_0053_FC:3:1:5029:1228#0,2R,18539095,unique,2R,18539095,yes
ILLUMINA-075005_0053_FC:3:1:5170:1226#0,3R,11754153,unique,3R,11754153,yes
ILLUMINA-075005_0053_FC:3:1:5683:1228#0,3R,6470267,unique,3R,6470267,yes
ILLUMINA-075005_0053_FC:3:1:5989:1231#0,2R,13958549,unique,2R,13958549,yes
ILLUMINA-075005_0053_FC:3:1:6246:1235#0,X,266176,unique,X,266176,yes
ILLUMINA-075005_0053_FC:3:1:6504:1229#0,3L,16231080,unique,3L,16231080,yes
ILLUMINA-075005_0053_FC:3:1:6805:1234#0,3R,7088322,unique,3R,7088322,yes
ILLUMINA-075005_0053_FC:3:1:6856:1234#0,2R,15545247,unique,2R,15545247,yes
ILLUMINA-075005_0053_FC:3:1:6971:1228#0,3R,18228228,unique,3R,18228228,yes
ILLUMINA-075005_0053_FC:3:1:7418:1228#0,3L,1840580,unique,3L,1840580,yes
ILLUMINA-075005_0053_FC:3:1:7656:1225#0,2R,17537586,unique,2R,17537586,yes
ILLUMINA-075005_0053_FC:3:1:8425:1231#0,X,2034990,unique,X,2034990,yes
ILLUMINA-075005_0053_FC:3:1:8601:1229#0,2R,14245880,unique,2R,14245880,yes
ILLUMINA-075005_0053_FC:3:1:9134:1232#0,X,5673408,unique,X,5673408,yes
ILLUMINA-075005_0053_FC:3:1:9231:1234#0,2R,20533724,unique,2R,20533724,yes
ILLUMINA-075005_0053_FC:3:1:9423:1234#0,3L,5144110,unique,3L,5144110,yes
ILLUMINA-075005_0053_FC:3:1:10669:1229#0,3R,30173220,unique,3R,30173220,yes
ILLUMINA-075005_0053_FC:3:1:10748:1227#0,3R,15314573,unique,3R,15314573,yes
ILLUMINA-075005_0053_FC:3:1:11051:1227#0,X,19740938,unique,X,19740938,yes
ILLUMINA-075005_0053_FC:3:1:11278:1230#0,2R,8932924,unique,2R,8932924,yes
ILLUMINA-075005_0053_FC:3:1:11478:1226#0,3R,30206547,unique,3R,30206547,yes
ILLUMINA-075005_0053_FC:3:1:11516:1226#0,2L,9549453,unique,2L,9549453,yes
ILLUMINA-075005_0053_FC:3:1:12061:1229#0,3R,29156720,unique,3R,29156720,yes
ILLUMINA-075005_0053_FC:3:1:12084:1232#0,3R,13642316,unique,3R,13642316,yes
ILLUMINA-075005_0053_FC:3:1:12391:1230#0,X,13593702,unique,X,13593702,yes
ILLUMINA-075005_0053_FC:3:1:13857:1228#0,3L,1777963,unique,3L,1777963,yes
ILLUMINA-075005_0053_FC:3:1:13974:1228#0,3R,29748046,unique,3R,29748046,yes
ILLUMINA-075005_0053_FC:3:1:14174:1224#0,3L,14753669,unique,3L,14753669,yes
ILLUMINA-075005_0053_FC:3:1:14334:1234#0,3R,31217801,unique,3R,31217801,yes
ILLUMINA-075005_0053_FC:3:1:14632:1224#0,2L,10303598,unique,2L,10303598,yes
ILLUMINA-075005_0053_FC:3:1:14725:1233#0,2R,17097253,unique,2R,17097253,yes
ILLUMINA-075005_0053_FC:3:1:14775:1229#0,3L,21985939,unique,3L,21985939,yes
ILLUMINA-075005_0053_FC:3:1:14843:1225#0,2L,14165981,unique,2L,14165981,yes
ILLUMINA-075005_0053_FC:3:1:16114:1224#0,3L,9376464,unique,3L,9376464,yes
ILLUMINA-075005_0053_FC:3:1:16129:1233#0,3R,10871385,unique,3R,10871385,yes
ILLUMINA-075005_0053_FC:3:1:16292:1231#0,3L,2588729,unique,3L,2588729,yes
ILLUMINA-075005_0053_FC:3:1:16601:1226#0,X,5664933,unique,X,5664933,yes
ILLUMINA-075005_0053_FC:3:1:16759:1226#0,X,15139014,unique,X,15139014,yes
ILLUMINA-075005_0053_FC:3:1:17428:1226#0,3L,9832592,unique,3L,9832592,yes
ILLUMINA-075005_0053_FC:3:1:17499:1231#0,3R,15440656,unique,3R,15440656,yes
ILLUMINA-075005_0053_FC:3:1:18649:1224#0,3R,27924666,unique,3R,27924666,yes
ILLUMINA-075005_0053_FC:3:1:19213:1235#0,2R,23359029,unique,2R,23359029,yes
ILLUMINA-075005_0053_FC:3:1:1120:1239#0,3L,1331339,unique,3L,1331339,yes
ILLUMINA-075005_0053_FC:3:1:1388:1238#0,2R,23996634,unique,2R,23996634,yes
ILLUMINA-075005_0053_FC:3:1:1531:1241#0,X,9159638,unique,X,9159638,yes
ILLUMINA-075005_0053_FC:3:1:2034:1239#0,X,2025626,unique,X,2025626,yes
ILLUMINA-075005_0053_FC:3:1:2108:1236#0,X,7900134,unique,X,7900134,yes
ILLUMINA-075005_0053_FC:3:1:2253:1241#0,3R,31763889,unique,3R,31763889,yes
ILLUMINA-075005_0053_FC:3:1:2275:1238#0,3L,9730989,unique,3L,9730989,yes
ILLUMINA-075005_0053_FC:3:1:2373:1243#0,2L,7744493,unique,2L,7744493,yes
ILLUMINA-075005_0053_FC:3:1:3444:1241#0,3R,15544947,unique,3R,15544947,yes
ILLUMINA-075005_0053_FC:3:1:3619:1247#0,3L,8327240,unique,3L,8327240,yes
ILLUMINA-075005_0053_FC:3:1:4102:1241#0,3R,31253152,unique,3R,31253152,yes
ILLUMINA-075005_0053_FC:3:1:4186:1245#0,3R,19027553,unique,3R,19027553,yes
ILLUMINA-075005_0053_FC:3:1:4251:1237#0,2R,18450507,unique,2R,18450507,yes
ILLUMINA-075005_0053_FC:3:1:4372:1236#0,X,14226564,unique,X,14226564,yes
ILLUMINA-075005_0053_FC:3:1:4457:1246#0,X,15847921,unique,X,15847921,yes
ILLUMINA-075005_0053_FC:3:1:5407:1241#0,2R,7792007,unique,2R,7792007,yes
ILLUMINA-075005_0053_FC:3:1:5825:1236#0,2L,561031,unique,2L,561031,yes
ILLUMINA-075005_0053_FC:3:1:6098:1241#0,X,9554753,unique,X,9554753,yes
ILLUMINA-075005_0053_FC:3:1:6133:1240#0,2R,22607788,unique,2R,22607788,yes
ILLUMINA-075005_0053_FC:3:1:6266:1236#0,3R,11894226,unique,3R,11894226,yes
ILLUMINA-075005_0053_FC:3:1:6435:1238#0,2L,6937238,unique,2L,6937238,yes
ILLUMINA-075005_0053_FC:3:1:7000:1235#0,2L,13945298,unique,2L,13945298,yes
ILLUMINA-075005_0053_FC:3:1:7034:1239#0,2L,10771107,unique,2L,10771107,yes
ILLUMINA-075005_0053_FC:3:1:7076:1246#0,2L,561004,unique,2L,561004,yes
ILLUMINA-075005_0053_FC:3:1:7166:1237#0,3R,27045821,unique,3R,27045821,yes
ILLUMINA-075005_0053_FC:3:1:7186:1237#0,3R,15245955,unique,3R,15245955,yes
ILLUMINA-075005_0053_FC:3:1:7427:1246#0,2L,19008432,unique,2L,19008432,yes
ILLUMINA-075005_0053_FC:3:1:7607:1240#0,3L,13448745,unique,3L,13448745,yes
ILLUMINA-075005_0053_FC:3:1:8089:1244#0,2L,21679045,unique,2L,21679045,yes
ILLUMINA-075005_0053_FC:3:1:8220:1243#0,3L,21986814,unique,3L,21986814,yes
ILLUMINA-075005_0053_FC:3:1:8481:1240#0,2R,20264696,unique,2R,20264696,yes
ILLUMINA-075005_0053_FC:3:1:8739:1245#0,X,18426508,unique,X,18426508,yes
ILLUMINA-075005_0053_FC:3:1:8801:1244#0,3L,3812135,unique,3L,3812135,yes
ILLUMINA-075005_0053_FC:3:1:8987:1244#0,3R,27050142,unique,3R,27050142,yes
ILLUMINA-075005_0053_FC:3:1:9025:1243#0,2R,19447956,unique,2R,19447956,yes
ILLUMINA-075005_0053_FC:3:1:9306:1237#0,2L,12105529,unique,2L,12105529,yes
ILLUMINA-075005_0053_FC:3:1:9701:1244#0,2L,18988220,unique,2L,18988220,yes
ILLUMINA-075005_0053_FC:3:1:10026:1236#0,2R,17409774,unique,2R,17409774,yes
ILLUMINA-075005_0053_FC:3:1:10242:1244#0,3L,16308072,unique,3L,16308072,yes
ILLUMINA-075005_0053_FC:3:1:10263:1246#0,2L,13945533,unique,2L,13945533,yes
ILLUMINA-075005_0053_FC:3:1:10281:1241#0,2L,10410305,unique,2L,10410305,yes
ILLUMINA-075005_0053_FC:3:1:11212:1240#0,2L,10848070,unique,2L,10848070,yes
ILLUMINA-075005_0053_FC:3:1:11293:1238#0,2L,10848386,unique,2L,10848386,yes
ILLUMINA-075005_0053_FC:3:1:11434:1237#0,X,1370047,unique,X,1370047,yes
ILLUMINA-075005_0053_FC:3:1:12002:1240#0,3L,17475719,unique,3L,17475719,yes
ILLUMINA-075005_0053_FC:3:1:12118:1236#0,2R,19173765,unique,2R,19173765,yes
ILLUMINA-075005_0053_FC:3:1:12272:1246#0,X,18794650,unique,X,18794650,yes
ILLUMINA-075005_0053_FC:3:1:12293:1241#0,X,13331341,unique,X,13331341,yes
ILLUMINA-075005_0053_FC:3:1:12409:1237#0,X,13335813,multi,,,no
ILLUMINA-075005_0053_FC:3:1:12495:1240#0,2L,12106635,unique,2L,12106635,yes
ILLUMINA-075005_0053_FC:3:1:12763:1243#0,3R,30133345,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:13785:1243#0,4,1033875,unique,4,1033875,yes
ILLUMINA-075005_0053_FC:3:1:13806:1241#0,2R,14756933,unique,2R,14756933,yes
ILLUMINA-075005_0053_FC:3:1:13931:1240#0,3R,11954808,multi,,,no
ILLUMINA-075005_0053_FC:3:1:14027:1237#0,2R,9587880,unique,2R,9587880,yes
ILLUMINA-075005_0053_FC:3:1:14218:1240#0,3R,25681773,unique,3R,25681773,yes
ILLUMINA-075005_0053_FC:3:1:14510:1241#0,3R,8347266,unique,3R,8347266,yes
ILLUMINA-075005_0053_FC:3:1:14533:1244#0,3R,30171778,unique,3R,30171778,yes
ILLUMINA-075005_0053_FC:3:1:14679:1238#0,3L,3175601,unique,3L,3175601,yes
ILLUMINA-075005_0053_FC:3:1:15412:1242#0,3L,4287291,unique,3L,4287291,yes
ILLUMINA-075005_0053_FC:3:1:15697:1243#0,2L,3467184,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:15796:1241#0,2R,14756946,unique,2R,14756946,yes
ILLUMINA-075005_0053_FC:3:1:15987:1241#0,2R,17408402,unique,2R,17408402,yes
ILLUMINA-075005_0053_FC:3:1:16442:1238#0,X,4698861,unique,X,4698861,yes
ILLUMINA-075005_0053_FC:3:1:16617:1246#0,3R,30173332,unique,3R,30173332,yes
ILLUMINA-075005_0053_FC:3:1:16756:1245#0,3L,9048953,unique,3L,9048953,yes
ILLUMINA-075005_0053_FC:3:1:16809:1245#0,2R,22801106,unique,2R,22801106,yes
ILLUMINA-075005_0053_FC:3:1:17062:1240#0,3R,31216984,unique,3R,31216984,yes
ILLUMINA-075005_0053_FC:3:1:18603:1240#0,3R,29863087,unique,3R,29863087,yes
ILLUMINA-075005_0053_FC:3:1:18626:1235#0,3L,1653330,unique,3L,1653330,yes
ILLUMINA-075005_0053_FC:3:1:18828:1244#0,3R,15442078,unique,3R,15442078,yes
ILLUMINA-075005_0053_FC:3:1:19083:1239#0,X,15138599,unique,X,15138599,yes
ILLUMINA-075005_0053_FC:3:1:1195:1251#0,X,764554,unique,X,764554,yes
ILLUMINA-075005_0053_FC:3:1:1427:1249#0,3L,18899612,unique,3L,18899612,yes
ILLUMINA-075005_0053_FC:3:1:1792:1250#0,3R,25483192,unique,3R,25483192,yes
ILLUMINA-075005_0053_FC:3:1:1962:1257#0,3L,19609561,unique,3L,19609561,yes
ILLUMINA-075005_0053_FC:3:1:2414:1247#0,3R,15266609,unique,3R,15266609,yes
ILLUMINA-075005_0053_FC:3:1:3009:1247#0,X,22605272,unique,X,22605272,yes
ILLUMINA-075005_0053_FC:3:1:3074:1250#0,2R,14215398,unique,2R,14215398,yes
ILLUMINA-075005_0053_FC:3:1:3301:1256#0,2R,19448404,unique,2R,19448404,yes
ILLUMINA-075005_0053_FC:3:1:3491:1258#0,2L,19959407,unique,2L,19959407,yes
ILLUMINA-075005_0053_FC:3:1:3657:1258#0,2R,11618066,unique,2R,11618066,yes
ILLUMINA-075005_0053_FC:3:1:3979:1255#0,2L,1725672,unique,2L,1725672,yes
ILLUMINA-075005_0053_FC:3:1:4171:1257#0,3L,9428906,unique,3L,9428906,yes
ILLUMINA-075005_0053_FC:3:1:4370:1256#0,2L,13933620,unique,2L,13933620,yes
ILLUMINA-075005_0053_FC:3:1:4809:1251#0,3R,10118871,unique,3R,10118871,yes
ILLUMINA-075005_0053_FC:3:1:5225:1247#0,3L,1566716,unique,3L,1566716,yes
ILLUMINA-075005_0053_FC:3:1:5902:1253#0,2R,22801625,unique,2R,22801625,yes
ILLUMINA-075005_0053_FC:3:1:6091:1258#0,2L,21725228,unique,2L,21725228,yes
ILLUMINA-075005_0053_FC:3:1:6455:1256#0,X,15787880,unique,X,15787880,yes
ILLUMINA-075005_0053_FC:3:1:6863:1259#0,3R,11244434,unique,3R,11244434,yes
ILLUMINA-075005_0053_FC:3:1:6881:1258#0,3L,21986966,unique,3L,21986966,yes
ILLUMINA-075005_0053_FC:3:1:6955:1256#0,3R,7088611,unique,3R,7088611,yes
ILLUMINA-075005_0053_FC:3:1:7025:1257#0,3R,15441865,unique,3R,15441865,yes
ILLUMINA-075005_0053_FC:3:1:7503:1256#0,X,19493194,unique,X,19493194,yes
ILLUMINA-075005_0053_FC:3:1:7705:1248#0,3R,18228391,unique,3R,18228391,yes
ILLUMINA-075005_0053_FC:3:1:7751:1249#0,2L,4228432,unique,2L,4228432,yes
ILLUMINA-075005_0053_FC:3:1:8041:1258#0,X,5903985,unique,X,5903985,yes
ILLUMINA-075005_0053_FC:3:1:8155:1256#0,3R,15341945,unique,3R,15341945,yes
ILLUMINA-075005_0053_FC:3:1:8287:1251#0,2L,13394184,unique,2L,13394184,yes
ILLUMINA-075005_0053_FC:3:1:8545:1257#0,3L,9061972,unique,3L,9061972,yes
ILLUMINA-075005_0053_FC:3:1:8835:1256#0,2L,6978214,unique,2L,6978214,yes
ILLUMINA-075005_0053_FC:3:1:9188:1251#0,3L,13024377,unique,3L,13024377,yes
ILLUMINA-075005_0053_FC:3:1:9224:1258#0,3R,29862866,unique,3R,29862866,yes
ILLUMINA-075005_0053_FC:3:1:9400:1252#0,2R,23548678,unique,2R,23548678,yes
ILLUMINA-075005_0053_FC:3:1:9524:1254#0,2L,9896309,unique,2L,9896309,yes
ILLUMINA-075005_0053_FC:3:1:9903:1254#0,2L,18715965,unique,2L,18715965,yes
ILLUMINA-075005_0053_FC:3:1:10084:1250#0,2L,9390641,unique,2L,9390641,yes
ILLUMINA-075005_0053_FC:3:1:10561:1251#0,2R,19473877,unique,2R,19473877,yes
ILLUMINA-075005_0053_FC:3:1:10693:1251#0,2R,12167385,unique,2R,12167385,yes
ILLUMINA-075005_0053_FC:3:1:11826:1258#0,2R,24762720,unique,2R,24762720,yes
ILLUMINA-075005_0053_FC:3:1:12810:1256#0,3L,17954600,unique,3L,17954600,yes
ILLUMINA-075005_0053_FC:3:1:12973:1250#0,2L,8161798,unique,2L,8161798,yes
ILLUMINA-075005_0053_FC:3:1:13146:1249#0,X,13336109,multi,,,no
ILLUMINA-075005_0053_FC:3:1:13259:1248#0,2R,7312567,unique,2R,7312567,yes
ILLUMINA-075005_0053_FC:3:1:13275:1255#0,2L,21678809,unique,2L,21678809,yes
ILLUMINA-075005_0053_FC:3:1:14470:1255#0,3L,1614818,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:14582:1257#0,2R,22607906,unique,2R,22607906,yes
ILLUMINA-075005_0053_FC:3:1:14721:1259#0,X,6359171,unique,X,6359171,yes
ILLUMINA-075005_0053_FC:3:1:15145:1253#0,3L,8338103,unique,3L,8338103,yes
ILLUMINA-075005_0053_FC:3:1:15719:1247#0,3R,11819765,unique,3R,11819765,yes
ILLUMINA-075005_0053_FC:3:1:16149:1249#0,2R,17409175,unique,2R,17409175,yes
ILLUMINA-075005_0053_FC:3:1:16295:1256#0,3R,18228282,unique,3R,18228282,yes
ILLUMINA-075005_0053_FC:3:1:16331:1247#0,2R,14215445,unique,2R,14215445,yes
ILLUMINA-075005_0053_FC:3:1:16666:1253#0,3R,20672277,unique,3R,20672277,yes
ILLUMINA-075005_0053_FC:3:1:16991:1256#0,3L,27268377,unique,3L,27268377,yes
ILLUMINA-075005_0053_FC:3:1:17111:1247#0,3R,25684350,unique,3R,25684350,yes
ILLUMINA-075005_0053_FC:3:1:17279:1247#0,2R,23930524,unique,2R,23930524,yes
ILLUMINA-075005_0053_FC:3:1:18369:1253#0,X,6677398,unique,X,6677398,yes
ILLUMINA-075005_0053_FC:3:1:1419:1269#0,2R,13159549,unique,2R,13159549,yes
ILLUMINA-075005_0053_FC:3:1:1572:1261#0,2R,23386123,unique,2R,23386123,yes
ILLUMINA-075005_0053_FC:3:1:1770:1267#0,2R,14215398,unique,2R,14215398,yes
ILLUMINA-075005_0053_FC:3:1:1800:1269#0,X,18105930,unique,X,18105930,yes
ILLUMINA-075005_0053_FC:3:1:2186:1260#0,X,18105945,unique,X,18105945,yes
ILLUMINA-075005_0053_FC:3:1:2213:1264#0,2R,22640785,unique,2R,22640785,yes
ILLUMINA-075005_0053_FC:3:1:2831:1260#0,2R,22854687,unique,2R,22854687,yes
ILLUMINA-075005_0053_FC:3:1:3207:1267#0,3R,15440763,unique,3R,15440763,yes
ILLUMINA-075005_0053_FC:3:1:3389:1263#0,2L,13933457,unique,2L,13933457,yes
ILLUMINA-075005_0053_FC:3:1:3606:1264#0,3L,21827774,unique,3L,21827774,yes
ILLUMINA-075005_0053_FC:3:1:3833:1264#0,3R,31763582,unique,3R,31763582,yes
ILLUMINA-075005_0053_FC:3:1:3872:1261#0,3L,16963286,unique,3L,16963286,yes
ILLUMINA-075005_0053_FC:3:1:3959:1262#0,2R,17409783,unique,2R,17409783,yes
ILLUMINA-075005_0053_FC:3:1:5458:1262#0,2R,16773501,unique,2R,16773501,yes
ILLUMINA-075005_0053_FC:3:1:5522:1264#0,X,2235181,unique,X,2235181,yes
ILLUMINA-075005_0053_FC:3:1:5566:1259#0,3L,17955788,unique,3L,17955788,yes
ILLUMINA-075005_0053_FC:3:1:5778:1268#0,3L,21985715,multi,,,no
ILLUMINA-075005_0053_FC:3:1:5937:1269#0,X,6999317,unique,X,6999317,yes
ILLUMINA-075005_0053_FC:3:1:6410:1259#0,2L,1607059,unique,2L,1607059,yes
ILLUMINA-075005_0053_FC:3:1:6580:1263#0,X,15138710,unique,X,15138710,yes
ILLUMINA-075005_0053_FC:3:1:6995:1267#0,3R,31763548,unique,3R,31763548,yes
ILLUMINA-075005_0053_FC:3:1:7582:1264#0,3L,9509893,unique,3L,9509893,yes
ILLUMINA-075005_0053_FC:3:1:7659:1263#0,3L,11823269,unique,3L,11823269,yes
ILLUMINA-075005_0053_FC:3:1:7732:1267#0,3L,8326860,unique,3L,8326860,yes
ILLUMINA-075005_0053_FC:3:1:7883:1264#0,2R,24027412,unique,2R,24027412,yes
ILLUMINA-075005_0053_FC:3:1:8187:1268#0,2R,23999499,unique,2R,23999499,yes
ILLUMINA-075005_0053_FC:3:1:8213:1260#0,3L,8572087,unique,3L,8572087,yes
ILLUMINA-075005_0053_FC:3:1:8635:1264#0,3R,20578292,unique,3R,20578292,yes
ILLUMINA-075005_0053_FC:3:1:8676:1262#0,2L,5221291,unique,2L,5221291,yes
ILLUMINA-075005_0053_FC:3:1:8892:1261#0,3L,13043792,unique,3L,13043792,yes
ILLUMINA-075005_0053_FC:3:1:9035:1261#0,3R,29149753,unique,3R,29149753,yes
ILLUMINA-075005_0053_FC:3:1:9065:1264#0,2L,12063705,unique,2L,12063705,yes
ILLUMINA-075005_0053_FC:3:1:9088:1260#0,X,3949611,unique,X,3949611,yes
ILLUMINA-075005_0053_FC:3:1:9387:1265#0,2R,15858666,unique,2R,15858666,yes
ILLUMINA-075005_0053_FC:3:1:10193:1266#0,3R,7088334,multi,,,no
ILLUMINA-075005_0053_FC:3:1:10318:1270#0,3R,5625023,unique,3R,5625023,yes
ILLUMINA-075005_0053_FC:3:1:10875:1269#0,3R,30010498,unique,3R,30010498,yes
ILLUMINA-075005_0053_FC:3:1:11020:1261#0,2R,17546816,unique,2R,17546816,yes
ILLUMINA-075005_0053_FC:3:1:11115:1265#0,2R,22640734,unique,2R,22640734,yes
ILLUMINA-075005_0053_FC:3:1:11193:1266#0,2L,13921098,unique,2L,13921098,yes
ILLUMINA-075005_0053_FC:3:1:11522:1268#0,3L,19691125,unique,3L,19691125,yes
ILLUMINA-075005_0053_FC:3:1:11551:1261#0,2L,9968382,unique,2L,9968382,yes
ILLUMINA-075005_0053_FC:3:1:11646:1268#0,2R,8940871,unique,2R,8940871,yes
ILLUMINA-075005_0053_FC:3:1:11733:1268#0,3L,8957405,unique,3L,8957405,yes
ILLUMINA-075005_0053_FC:3:1:12080:1266#0,X,6741856,unique,X,6741856,yes
ILLUMINA-075005_0053_FC:3:1:12261:1269#0,3L,9510477,unique,3L,9510477,yes
ILLUMINA-075005_0053_FC:3:1:13017:1260#0,2L,10771111,unique,2L,10771111,yes
ILLUMINA-075005_0053_FC:3:1:13473:1268#0,2L,3036640,unique,2L,3036640,yes
ILLUMINA-075005_0053_FC:3:1:13875:1268#0,X,18426846,unique,X,18426846,yes
ILLUMINA-075005_0053_FC:3:1:13959:1267#0,2R,22640601,unique,2R,22640601,yes
ILLUMINA-075005_0053_FC:3:1:14308:1260#0,3L,8643477,unique,3L,8643477,yes
ILLUMINA-075005_0053_FC:3:1:15023:1259#0,2R,12404790,unique,2R,12404790,yes
ILLUMINA-075005_0053_FC:3:1:15409:1266#0,3R,25684081,unique,3R,25684081,yes
ILLUMINA-075005_0053_FC:3:1:15665:1262#0,2L,16786560,unique,2L,16786560,yes
ILLUMINA-075005_0053_FC:3:1:15742:1266#0,2R,22801644,unique,2R,22801644,yes
ILLUMINA-075005_0053_FC:3:1:15844:1259#0,2R,23867183,unique,2R,23867183,yes
ILLUMINA-075005_0053_FC:3:1:15940:1259#0,2R,5436135,unique,2R,5436135,yes
ILLUMINA-075005_0053_FC:3:1:15956:1270#0,X,12687364,unique,X,12687364,yes
ILLUMINA-075005_0053_FC:3:1:16071:1262#0,X,11110695,unique,X,11110695,yes
ILLUMINA-075005_0053_FC:3:1:16690:1259#0,X,11111048,unique,X,11111048,yes
ILLUMINA-075005_0053_FC:3:1:16742:1266#0,X,16387820,unique,X,16387820,yes
ILLUMINA-075005_0053_FC:3:1:17781:1268#0,3R,14892199,unique,3R,14892199,yes
ILLUMINA-075005_0053_FC:3:1:18342:1264#0,3R,31217841,unique,3R,31217841,yes
ILLUMINA-075005_0053_FC:3:1:18469:1263#0,2R,24263949,unique,2R,24263949,yes
ILLUMINA-075005_0053_FC:3:1:18679:1261#0,2L,900634,unique,2L,900634,yes
ILLUMINA-075005_0053_FC:3:1:18874:1270#0,X,11110096,unique,X,11110096,yes
ILLUMINA-075005_0053_FC:3:1:18897:1270#0,3L,15138097,unique,3L,15138097,yes
ILLUMINA-075005_0053_FC:3:1:19353:1269#0,3R,15440786,unique,3R,15440786,yes
ILLUMINA-075005_0053_FC:3:1:19412:1264#0,2R,11618231,unique,2R,11618231,yes
ILLUMINA-075005_0053_FC:3:1:19463:1270#0,2L,18530444,unique,2L,18530444,yes
ILLUMINA-075005_0053_FC:3:1:19726:1261#0,2L,5205396,unique,2L,5205396,yes
ILLUMINA-075005_0053_FC:3:1:1229:1273#0,3L,7720736,unique,3L,7720736,yes
ILLUMINA-075005_0053_FC:3:1:1749:1281#0,3L,21986700,multi,,,no
ILLUMINA-075005_0053_FC:3:1:2143:1281#0,3R,11986980,unique,3R,11986980,yes
ILLUMINA-075005_0053_FC:3:1:2595:1280#0,2L,20386734,unique,2L,20386734,yes
ILLUMINA-075005_0053_FC:3:1:3187:1271#0,2L,13370673,unique,2L,13370673,yes
ILLUMINA-075005_0053_FC:3:1:3349:1279#0,3R,13778580,unique,3R,13778580,yes
ILLUMINA-075005_0053_FC:3:1:3670:1273#0,2L,13922245,unique,2L,13922245,yes
ILLUMINA-075005_0053_FC:3:1:3720:1279#0,X,16387091,unique,X,16387091,yes
ILLUMINA-075005_0053_FC:3:1:4262:1279#0,2R,17409258,unique,2R,17409258,yes
ILLUMINA-075005_0053_FC:3:1:5061:1282#0,3R,11224130,unique,3R,11224130,yes
ILLUMINA-075005_0053_FC:3:1:5250:1272#0,4,860685,unique,4,860685,yes
ILLUMINA-075005_0053_FC:3:1:5333:1278#0,2R,17408402,unique,2R,17408402,yes
ILLUMINA-075005_0053_FC:3:1:5504:1279#0,X,20138363,unique,X,20138363,yes
ILLUMINA-075005_0053_FC:3:1:5537:1277#0,2R,17546809,unique,2R,17546809,yes
ILLUMINA-075005_0053_FC:3:1:5607:1279#0,2R,21658699,unique,2R,21658699,yes
ILLUMINA-075005_0053_FC:3:1:5758:1273#0,2L,9555419,unique,2L,9555419,yes
ILLUMINA-075005_0053_FC:3:1:5911:1271#0,X,10461138,unique,X,10461138,yes
ILLUMINA-075005_0053_FC:3:1:6465:1282#0,2L,16783198,unique,2L,16783198,yes
ILLUMINA-075005_0053_FC:3:1:7036:1282#0,2R,22130818,unique,2R,22130818,yes
ILLUMINA-075005_0053_FC:3:1:7398:1271#0,3R,13362335,unique,3R,13362335,yes
ILLUMINA-075005_0053_FC:3:1:7599:1274#0,3L,17849160,unique,3L,17849160,yes
ILLUMINA-075005_0053_FC:3:1:7960:1282#0,2L,12978009,unique,2L,12978009,yes
ILLUMINA-075005_0053_FC:3:1:8230:1270#0,2L,9427482,unique,2L,9427482,yes
ILLUMINA-075005_0053_FC:3:1:8603:1279#0,3R,31255613,unique,3R,31255613,yes
ILLUMINA-075005_0053_FC:3:1:8915:1280#0,2L,6934656,unique,2L,6934656,yes
ILLUMINA-075005_0053_FC:3:1:9000:1273#0,3R,29863417,unique,3R,29863417,yes
ILLUMINA-075005_0053_FC:3:1:9223:1279#0,2L,15036886,unique,2L,15036886,yes
ILLUMINA-075005_0053_FC:3:1:9290:1276#0,2R,24006755,unique,2R,24006755,yes
ILLUMINA-075005_0053_FC:3:1:10038:1282#0,X,657364,unique,X,657364,yes
ILLUMINA-075005_0053_FC:3:1:10214:1273#0,3R,7088334,unique,3R,7088334,yes
ILLUMINA-075005_0053_FC:3:1:10254:1273#0,3L,13995512,unique,3L,13995512,yes
ILLUMINA-075005_0053_FC:3:1:10692:1274#0,2L,4966380,unique,2L,4966380,yes
ILLUMINA-075005_0053_FC:3:1:10766:1280#0,3L,16126127,unique,3L,16126127,yes
ILLUMINA-075005_0053_FC:3:1:11691:1278#0,2R,21658615,unique,2R,21658615,yes
ILLUMINA-075005_0053_FC:3:1:12060:1271#0,3L,4209006,unique,3L,4209006,yes
ILLUMINA-075005_0053_FC:3:1:12177:1276#0,3R,5625579,unique,3R,5625579,yes
